adults,airconditioning,chapati,child,dal,holidaystatus,rice,sabzi,timeslot,variety,weather
773,0,1903,1115,69,0,61,133,0.5,0,0
914,0,3003,1446,75,0,75,175,1,0,0
914,0.5,2793,1347,74,0,87,170,0.5,1,0.5
886,0.5,3658,1373,92,0.5,96,240,1,1,0
223,0,349,367,25,0,29,91,0,1,1
414,0.5,2085,616,64,0.5,63,143,0,2,0.5
191,0,563,291,30,0,30,93,0,2,1
228,0,660,345,32,0.5,30,62,0.5,0,1
691,0,2469,1106,68,0,61,138,0.5,1,0
585,0,1058,841,44,0.5,42,102,0,1,0.5
232,0.5,1345,351,53,0.5,54,124,1,2,0.5
988,0,3725,1515,96,0.5,90,222,0.5,1,1
568,0,1431,870,48,0.5,42,120,0,1,1
895,0.5,4258,1334,97,0.5,93,209,0.5,1,0.5
779,0,2393,1193,65,0,64,143,0,0,0.5
408,0.5,1050,595,49,0,52,107,1,1,0.5
639,0,2495,949,69,0.5,63,159,1,1,0
399,0.5,1524,606,52,0.5,49,102,0.5,2,0.5
501,0.5,2026,773,62,0,69,162,0.5,1,1
402,0,1002,580,46,0,47,128,0.5,1,0
424,0.5,2564,629,60,0.5,67,147,1,0,1
63,0,537,105,32,0.5,32,74,0,0,0.5
342,0.5,1435,520,53,0,48,121,1,2,0
789,0,2668,1196,89,0.5,88,186,1,1,1
910,0,3071,1303,72,0.5,83,181,0,0,0
731,0.5,2011,1097,68,0,62,161,0,0,0.5
664,0.5,3216,1026,80,0.5,81,195,1,1,0.5
968,0,2626,1488,76,0,83,180,0.5,2,0
822,0.5,2843,1150,88,0,70,194,0,0,0.5
311,0,795,486,38,0.5,37,80,0.5,0,1
169,0,991,241,20,0.5,28,77,0.5,2,0
326,0,323,525,30,0.5,30,75,0,0,0.5
930,0.5,2973,1432,81,0.5,85,189,0,1,0.5
616,0,2048,919,63,0.5,67,161,0,1,1
459,0,1976,643,62,0.5,62,154,0.5,2,0
571,0.5,1201,878,47,0,48,116,0.5,0,1
787,0,3366,1142,85,0.5,82,196,1,2,0.5
647,0.5,3115,971,77,0.5,86,193,0.5,1,1
815,0,3043,1253,78,0,85,185,1,0,0
994,0.5,3017,1481,84,0,82,194,1,1,0
319,0.5,1357,505,57,0,56,106,0,2,0.5
842,0.5,3429,1279,92,0,97,242,1,1,0.5
940,0,3421,1440,90,0,94,220,1,1,1
130,0,342,192,27,0.5,30,69,1,0,1
309,0,341,511,35,0,26,93,0.5,2,0
755,0,2133,1164,60,0.5,62,157,0,1,0.5
744,0,2363,1115,64,0.5,64,146,1,0,0.5
989,0.5,2663,1490,82,0,84,193,0,1,1
325,0,1547,492,44,0,50,125,0,2,1
825,0.5,2689,1297,76,0.5,72,190,0,0,0
120,0,565,177,36,0,33,88,1,2,1
992,0,3052,1507,85,0.5,85,198,0.5,0,1
602,0.5,2899,908,75,0.5,73,197,0,2,1
919,0,3246,1365,80,0,71,193,0.5,0,0.5
724,0.5,2550,1116,60,0,66,143,0.5,1,0.5
239,0.5,417,352,35,0.5,35,82,0,0,0.5
380,0.5,1776,567,48,0,57,109,0.5,1,1
809,0,2621,1239,84,0,76,192,1,1,0.5
256,0,566,385,31,0,35,62,0.5,1,0
63,0,483,103,28,0.5,20,87,0,0,1
538,0.5,1993,841,61,0,66,156,0.5,2,0.5
835,0,3095,1253,81,0.5,82,183,1,1,0
228,0.5,1333,353,41,0,57,125,0,2,0.5
678,0,1981,1015,61,0,61,145,0.5,0,1
998,0,2807,1493,76,0,85,199,0,2,0
887,0,3660,1347,91,0.5,96,222,0,2,0.5
835,0.5,4361,1221,93,0,99,220,1,1,1
899,0.5,4252,1331,98,0,95,215,0.5,1,1
915,0,3019,1336,83,0.5,83,193,0,0,0
286,0,1493,420,54,0.5,48,124,0.5,2,0.5
348,0.5,1489,532,43,0,43,120,0,2,0.5
438,0,1036,651,52,0,59,128,0.5,0,0.5
455,0.5,1442,671,42,0.5,57,112,1,0,0.5
820,0,2868,1269,87,0,85,182,0,2,0.5
71,0.5,608,111,23,0.5,22,67,0,1,1
440,0.5,1422,663,44,0.5,58,105,0,0,0
844,0,3058,1285,80,0.5,84,185,0.5,0,0
480,0,2564,736,68,0.5,67,155,1,2,0
355,0.5,1712,544,53,0.5,58,127,0,1,1
328,0,988,503,20,0.5,29,63,0,1,1
584,0.5,1119,886,58,0,46,128,1,1,0
168,0.5,605,237,36,0.5,27,82,1,0,0
248,0,721,387,34,0.5,28,96,0.5,1,0.5
475,0.5,1316,702,45,0.5,59,126,0,0,0
337,0.5,1302,499,46,0,52,100,1,2,0
804,0.5,3022,1174,85,0,70,183,0.5,0,0
750,0,1895,1097,60,0.5,65,130,0,0,0.5
61,0.5,497,87,33,0,20,81,0,0,0
832,0.5,2829,1195,78,0,82,186,1,2,1
511,0.5,2208,748,65,0.5,65,166,0,1,1
458,0.5,2531,650,67,0.5,62,143,1,1,0.5
340,0,868,515,27,0,38,99,0,0,0
501,0.5,2034,712,66,0.5,61,148,0.5,2,1
674,0,2426,965,63,0,69,157,0.5,1,0.5
944,0.5,3202,1490,88,0,74,192,1,1,0
181,0,572,265,23,0,38,65,0,1,0
291,0,1123,411,49,0.5,51,106,0.5,2,1
932,0.5,2976,1447,86,0,80,176,0.5,0,0.5
462,0,2092,699,64,0,61,149,0,2,1
835,0,3363,1201,84,0.5,71,183,1,0,0.5
202,0,1677,322,55,0.5,54,120,0,2,1
891,0.5,3259,1387,71,0.5,87,172,0,1,0.5
287,0.5,1483,439,44,0.5,42,110,1,2,0
522,0.5,1069,805,52,0.5,51,125,0.5,0,0.5
572,0,1514,833,51,0.5,50,100,0,1,0
748,0,2312,1125,63,0,65,150,1,1,0.5
118,0.5,759,177,38,0,24,89,0.5,2,0
734,0.5,2672,1119,78,0.5,79,194,0,2,0.5
471,0.5,1906,718,66,0,67,160,0,2,1
576,0,1323,895,59,0.5,51,113,0.5,1,0.5
161,0,875,220,28,0.5,27,76,1,1,0.5
401,0.5,1490,567,47,0.5,52,109,0.5,2,1
868,0.5,4222,1261,95,0.5,99,241,0,2,1
567,0,1095,854,58,0,48,119,0.5,0,1
364,0,763,534,25,0,25,71,0,2,0.5
313,0.5,1729,478,55,0.5,41,100,0,2,0
596,0,1964,898,60,0.5,62,162,1,2,0
327,0,1427,445,48,0,50,113,1,1,1
839,0.5,4354,1211,93,0.5,94,217,0,1,1
74,0.5,308,104,33,0.5,29,99,0.5,0,0.5
301,0.5,941,477,25,0,34,78,1,0,0.5
324,0.5,370,468,26,0,30,92,0,0,0
586,0,2211,910,66,0,63,147,0.5,2,1
876,0.5,4041,1274,92,0.5,93,236,0.5,2,0.5
325,0,766,514,29,0,30,68,0.5,1,0.5
914,0,2665,1412,79,0.5,85,174,0.5,1,0
857,0,2605,1305,87,0.5,81,175,0.5,0,1
256,0.5,1510,401,45,0.5,49,107,1,2,0
243,0,360,393,31,0,36,70,0.5,0,1
952,0.5,2995,1414,76,0,70,173,0.5,1,0.5
451,0,1976,673,68,0.5,69,132,1,2,0.5
840,0,3163,1236,87,0.5,79,176,0.5,0,0
308,0,634,462,37,0,20,75,0,1,1
393,0.5,1570,616,40,0.5,40,126,0,0,1
672,0.5,3080,1020,87,0,74,188,1,1,0.5
726,0.5,2419,1049,66,0.5,68,152,0.5,0,0.5
409,0,2370,642,63,0.5,61,142,1,2,0
572,0,1947,881,68,0.5,69,135,0,2,1
920,0,3165,1407,85,0.5,70,187,0,1,0
552,0,1061,813,40,0.5,57,126,1,1,0
118,0,630,194,20,0,24,70,1,1,0
712,0.5,1969,1050,65,0,68,167,0,1,0
184,0.5,603,276,28,0,33,88,0.5,0,1
497,0,2319,746,61,0,69,142,1,2,1
356,0.5,559,537,39,0.5,25,96,0.5,0,0
849,0.5,2696,1282,70,0,87,174,1,0,0
284,0.5,880,402,33,0,31,68,0.5,0,1
504,0,1439,765,50,0.5,49,124,0.5,0,0
368,0,1455,536,57,0.5,47,115,0.5,2,0
593,0.5,1986,920,64,0.5,65,151,0.5,0,1
765,0,2524,1109,63,0.5,66,166,0.5,1,0.5
959,0,3385,1474,76,0,81,178,0,1,1
945,0.5,2923,1361,88,0,89,199,0.5,0,1
956,0.5,3334,1445,87,0,86,182,1,1,0
270,0.5,1322,390,58,0,53,128,1,2,0.5
264,0,557,375,21,0.5,34,78,0.5,1,0.5
447,0,1508,698,58,0,55,113,0.5,0,1
409,0.5,2549,603,69,0,67,165,0.5,2,1
415,0.5,1384,604,40,0,57,107,0.5,1,0
988,0.5,4149,1505,93,0.5,94,214,0.5,2,0
136,0,986,208,34,0,28,60,0.5,2,1
473,0,1389,713,57,0,59,100,0.5,0,0
454,0.5,1482,692,52,0.5,41,125,0.5,1,0
996,0.5,3294,1506,84,0.5,76,185,0,1,0
612,0.5,1885,906,61,0.5,61,134,1,0,0
100,0,974,168,29,0,28,82,0,2,0.5
218,0.5,614,343,30,0,28,80,0,2,0
176,0,845,277,32,0,30,84,1,0,1
785,0,1900,1173,65,0.5,67,131,0.5,1,0.5
806,0,3589,1248,97,0,92,203,0.5,2,0.5
468,0,1755,694,58,0.5,46,107,0.5,0,0.5
163,0,787,239,23,0.5,21,75,0,1,0
204,0,1532,304,49,0,51,123,1,1,1
903,0,3233,1334,84,0.5,80,187,0,0,1
682,0.5,2685,998,71,0,77,181,1,1,1
809,0,3971,1267,90,0.5,94,242,0.5,2,0
512,0,1130,785,49,0,58,123,0.5,1,0.5
163,0.5,512,241,21,0.5,30,74,0,1,1
849,0,2971,1275,79,0.5,70,189,0,1,0.5
460,0,1350,710,43,0.5,57,125,1,1,0
101,0,581,144,25,0.5,34,66,0.5,2,1
536,0,1164,794,58,0.5,46,113,0,0,1
123,0.5,748,185,31,0.5,23,86,0,0,0
791,0.5,3074,1194,77,0,88,191,0.5,2,0.5
381,0,970,579,29,0,35,94,0,2,0.5
476,0.5,1646,740,51,0,56,100,0.5,1,0
581,0,1417,844,50,0.5,53,104,0,1,1
191,0,533,269,29,0.5,39,63,1,2,1
806,0.5,4162,1262,98,0,91,201,0.5,2,0
279,0,584,417,34,0,34,72,1,0,0.5
285,0.5,590,426,27,0,38,99,1,0,0.5
776,0,2882,1162,88,0,85,189,0,2,1
939,0.5,2937,1426,77,0,78,190,0.5,0,0
870,0,2822,1349,70,0,86,176,0.5,1,0.5
942,0.5,2739,1403,80,0,83,184,1,0,1
894,0,2701,1362,70,0,79,179,0.5,1,1
502,0.5,1265,729,49,0.5,45,115,0.5,0,1
105,0,849,148,29,0.5,33,96,0,1,1
728,0,2681,1056,73,0,81,172,0.5,2,1
320,0.5,384,450,36,0,22,67,0,2,0
143,0,461,208,28,0.5,35,96,1,0,0
665,0.5,1867,1029,61,0,63,168,1,0,1
193,0,457,298,35,0,31,66,0,0,0.5
620,0,3034,946,86,0.5,88,187,0.5,2,1
438,0,2319,685,65,0.5,60,164,1,2,1
401,0,1547,577,49,0.5,46,116,0,0,1
930,0.5,2685,1396,74,0,71,182,0,0,0
369,0,1230,584,56,0.5,43,121,0.5,2,1
567,0,1050,874,53,0.5,42,103,1,0,0
133,0,723,198,29,0,33,86,0,0,0.5
739,0.5,1876,1180,63,0.5,68,131,0,1,0
288,0.5,357,444,33,0,35,76,0.5,1,0
494,0.5,1650,740,56,0.5,44,109,0,1,0
128,0.5,377,213,25,0,33,71,1,0,0
869,0,4144,1256,92,0,99,215,1,2,0
808,0,3977,1270,96,0.5,98,211,0.5,1,1
123,0,644,176,22,0,23,92,0.5,2,0
880,0,4033,1354,96,0.5,97,209,0.5,2,0
234,0.5,1736,367,50,0,51,107,0,2,0.5
230,0.5,1237,357,41,0.5,40,112,0.5,2,0.5
343,0,459,476,32,0.5,26,84,0,2,0
719,0.5,2131,1073,60,0,68,158,0,1,1
594,0,1474,881,40,0,40,123,0,1,0
92,0,679,127,30,0.5,31,87,0.5,1,1
904,0.5,3741,1448,98,0.5,99,242,1,1,0.5
82,0,332,104,32,0.5,35,88,0.5,2,0
856,0,4006,1266,91,0.5,90,249,0,2,1
592,0.5,1671,879,42,0.5,52,118,0,1,0
882,0,2957,1225,71,0.5,75,171,0,0,0
905,0.5,4320,1319,91,0.5,95,247,0.5,2,0.5
483,0,1162,706,52,0,50,119,0,1,0
493,0.5,1909,718,66,0.5,68,162,1,2,0.5
352,0.5,1794,544,42,0.5,51,104,1,2,0
439,0,2423,675,61,0,66,143,0.5,2,0.5
803,0,2658,1183,81,0,85,171,0.5,1,0.5
470,0.5,2451,683,61,0.5,63,168,0,1,1
361,0,1475,587,57,0,55,111,1,2,0
803,0,3126,1182,85,0.5,74,192,0.5,2,0.5
962,0.5,3623,1445,92,0.5,93,212,0,2,0.5
430,0.5,1229,685,46,0,46,114,0.5,1,0
890,0,3072,1321,77,0.5,88,199,1,0,0
348,0.5,1415,528,51,0.5,43,118,1,2,1
992,0,2961,1486,73,0.5,72,189,1,0,1
211,0,582,324,28,0.5,21,91,0,0,0
403,0.5,1090,579,52,0.5,56,122,0.5,0,0
932,0.5,3112,1407,85,0.5,70,185,0.5,1,0
749,0,3315,1186,87,0.5,80,191,0.5,2,0
755,0,1900,1151,65,0,69,156,0.5,0,0
259,0.5,1655,426,45,0.5,40,102,0,2,1
723,0,3132,1133,72,0.5,88,183,1,2,0.5
884,0,3223,1269,88,0,81,197,0.5,1,0
462,0.5,1590,683,40,0,51,108,0,1,0
227,0.5,792,343,23,0,23,62,1,0,0.5
201,0,1276,303,59,0,56,121,1,1,1
94,0,458,134,36,0,29,68,1,0,1
733,0,2187,1092,69,0.5,64,134,0.5,0,0.5
722,0,2100,1075,64,0,67,131,0.5,1,0.5
651,0.5,2547,988,63,0.5,68,153,0,1,0
332,0.5,733,495,23,0,28,74,0,1,0
369,0,769,559,38,0,34,97,0,1,1
80,0,443,132,36,0.5,26,85,0,1,0.5
269,0.5,675,405,27,0.5,36,62,0,0,0.5
358,0,426,568,30,0.5,34,69,0.5,0,1
140,0,507,229,28,0,27,79,0,1,0.5
659,0,1913,978,65,0,63,142,0.5,0,1
475,0.5,2571,726,60,0.5,63,164,0,1,1
434,0,1660,647,58,0.5,50,108,1,0,0.5
296,0.5,626,418,37,0.5,30,97,0.5,0,0.5
345,0,640,507,31,0.5,20,81,0.5,1,0
861,0.5,2988,1275,80,0.5,86,197,1,0,0
294,0.5,375,445,32,0.5,35,72,1,0,0
627,0,2716,917,70,0,88,197,0.5,2,0.5
150,0.5,645,220,32,0,36,78,1,2,1
363,0.5,1632,555,49,0.5,40,120,1,1,0.5
558,0,2048,834,68,0.5,69,142,1,2,0
740,0.5,2115,1131,61,0,63,151,0.5,1,0
161,0,624,249,26,0,33,89,0.5,1,0.5
477,0,1756,704,43,0,58,125,0.5,0,0.5
293,0.5,537,452,24,0,37,61,0.5,0,1
96,0.5,406,150,28,0.5,21,81,1,1,0.5
185,0,516,278,32,0.5,35,76,0,1,0.5
975,0,2641,1426,71,0,76,184,0.5,0,0
706,0,3358,1053,77,0.5,71,193,1,2,0.5
106,0.5,890,164,26,0.5,36,80,0.5,1,1
751,0,3165,1120,71,0,80,170,1,2,0
368,0,819,529,33,0,20,75,0,0,0
128,0.5,443,191,34,0.5,24,71,0.5,1,0
706,0,2511,1057,67,0.5,61,158,0,0,0
402,0.5,1734,600,57,0,55,105,0.5,0,0
930,0.5,3755,1390,91,0.5,93,236,1,1,1
977,0.5,3538,1413,93,0,92,219,0.5,2,0.5
908,0.5,2728,1291,85,0,77,198,0.5,0,0
588,0.5,1903,877,62,0,62,162,0,2,1
525,0,1826,767,63,0,60,164,0.5,2,0.5
832,0,4399,1219,95,0,96,238,0.5,2,0.5
678,0.5,2390,1052,63,0,66,167,0.5,0,0.5
863,0,2876,1328,77,0.5,73,189,0,0,0
992,0.5,4495,1424,93,0.5,99,220,0.5,2,1
72,0.5,453,108,23,0,35,66,0,0,0.5
284,0.5,1093,404,57,0.5,59,107,1,1,0
295,0.5,1723,412,50,0.5,53,113,0.5,1,0.5
685,0,2154,999,68,0,69,146,0,1,0
889,0,4035,1345,92,0.5,93,241,1,2,1
206,0.5,326,316,24,0.5,35,98,0.5,0,0
633,0.5,2601,978,86,0.5,77,192,0.5,2,0
239,0,550,354,21,0,34,64,0,2,0.5
106,0,500,173,34,0,38,68,0.5,0,0.5
430,0.5,1316,664,59,0,58,122,0.5,0,0
954,0.5,4301,1436,92,0,93,202,1,2,1
218,0.5,920,324,33,0.5,23,91,0.5,1,0
774,0.5,2011,1144,67,0.5,69,131,0,1,0.5
758,0,2320,1117,65,0,65,133,1,1,0
349,0.5,995,502,26,0,34,85,1,1,0
286,0.5,1524,437,59,0,58,123,0,2,1
103,0,319,168,38,0,30,71,0,0,0.5
269,0.5,1194,397,57,0.5,50,116,1,0,1
857,0.5,3582,1300,92,0.5,99,245,0,2,0
732,0,2025,1053,61,0.5,66,151,0,1,0.5
404,0.5,1344,590,55,0.5,56,109,0,2,1
927,0,4380,1415,90,0,90,221,1,2,1
801,0.5,3066,1191,86,0.5,77,190,1,0,0
155,0,800,251,23,0,36,73,0,0,0
231,0.5,1390,331,41,0.5,54,100,0.5,1,0.5
358,0.5,1545,574,42,0.5,58,101,1,2,1
291,0,333,444,29,0.5,21,66,0,0,1
765,0.5,2560,1157,67,0.5,66,157,0.5,0,1
108,0,979,166,34,0,33,73,0.5,2,0
122,0.5,519,190,32,0.5,25,65,1,1,1
900,0.5,2614,1356,82,0.5,78,177,0,1,0.5
344,0,540,540,39,0.5,30,79,0.5,0,0.5
807,0.5,3596,1219,95,0,97,211,1,1,1
216,0,509,304,38,0,24,62,0.5,0,0.5
625,0,2511,911,66,0.5,65,166,0.5,0,1
205,0.5,659,273,20,0.5,27,91,0.5,1,0
996,0,4245,1524,93,0.5,93,235,0.5,2,1
305,0,496,462,33,0,28,92,0,2,0.5
899,0.5,3308,1361,80,0,82,190,1,0,0
455,0,2217,696,63,0,61,142,0,2,1
791,0.5,3044,1163,89,0.5,77,176,0.5,2,0
254,0,1404,387,45,0.5,43,125,0.5,2,0
951,0,3219,1452,88,0.5,85,171,0,1,1
949,0,3395,1438,73,0,78,197,0,0,1
159,0.5,842,259,33,0.5,28,96,0,1,0.5
435,0,1495,651,59,0,57,100,1,1,0
561,0.5,1544,823,43,0.5,52,102,0.5,1,0
319,0,1660,499,51,0,42,116,0.5,2,1
955,0,3116,1503,87,0.5,81,191,1,0,1
203,0,778,304,39,0.5,34,95,0,1,0.5
160,0.5,745,248,29,0.5,28,66,0,1,0
170,0.5,723,293,22,0.5,28,76,1,1,1
947,0,3101,1458,72,0,71,174,0,2,0
351,0,614,529,34,0,31,89,0.5,0,0
606,0,2187,894,61,0.5,66,153,0,1,1
854,0.5,2818,1251,70,0.5,70,170,0,1,0
743,0,2190,1118,65,0.5,68,138,0,1,0
454,0,1645,706,43,0,55,112,1,0,1
346,0,618,501,38,0.5,32,99,0,2,0
994,0,2712,1518,81,0,87,196,0,1,0
567,0,2377,872,62,0.5,66,162,0,2,1
128,0,702,206,24,0,22,84,0.5,1,1
300,0,935,477,20,0.5,29,97,0,1,0
786,0,2601,1208,83,0.5,88,179,0.5,1,1
402,0,2326,623,61,0,61,165,1,2,0.5
943,0.5,2652,1444,82,0,73,190,0,0,0.5
225,0.5,1554,313,53,0,55,126,1,2,0.5
228,0,1465,336,51,0.5,43,121,0.5,1,1
419,0,1433,618,43,0,52,106,0.5,0,1
236,0.5,536,356,26,0,21,84,0,1,0.5
666,0.5,2380,976,68,0.5,69,161,0.5,0,1
751,0,1847,1063,61,0.5,60,132,0,1,0.5
542,0.5,2247,813,60,0.5,62,136,0.5,1,1
178,0,858,261,37,0,20,64,0,0,1
143,0,997,213,30,0,35,83,1,1,0.5
635,0.5,2519,907,66,0,68,132,1,0,0.5
921,0.5,2664,1380,72,0,82,197,0,0,0
968,0,3873,1452,95,0,96,228,0.5,2,0.5
971,0.5,4356,1566,90,0,97,231,1,2,1
905,0.5,3323,1413,84,0,88,172,0.5,0,0
199,0,312,313,29,0,23,65,0,0,0
377,0.5,1707,555,58,0.5,56,120,1,0,1
566,0.5,1919,856,64,0,62,144,0,2,0.5
450,0.5,2482,692,61,0.5,65,148,0.5,2,1
947,0.5,3250,1456,80,0,70,186,0,0,1
440,0,1288,643,59,0.5,48,115,1,0,0.5
434,0.5,1501,651,48,0,52,103,0,0,0
644,0,3339,993,83,0.5,78,180,0.5,2,0.5
516,0.5,2387,787,67,0.5,61,167,0.5,1,1
618,0.5,2352,895,61,0,69,150,0.5,1,0
184,0.5,953,277,38,0.5,36,74,1,0,0
567,0.5,1313,874,48,0,42,120,1,0,0
504,0.5,1372,770,44,0,45,120,1,0,0.5
450,0.5,1959,692,65,0,64,160,0.5,2,1
934,0.5,2652,1364,89,0.5,87,172,1,0,0.5
119,0.5,916,190,21,0.5,30,92,0.5,0,0.5
686,0,3062,1004,70,0,84,184,1,2,0
836,0.5,3282,1250,80,0,71,199,1,1,0
833,0,3262,1199,84,0,86,182,1,0,0
241,0.5,722,356,22,0,20,96,0.5,0,0.5
929,0.5,3194,1396,89,0,73,177,0.5,0,0.5
799,0,2989,1211,78,0.5,70,192,1,1,1
904,0.5,3408,1347,96,0.5,92,200,0,2,1
947,0,2634,1422,84,0.5,77,170,0.5,1,0
454,0.5,1537,689,57,0.5,57,118,0,1,0.5
901,0.5,3816,1356,99,0,92,239,0.5,2,0.5
267,0,840,424,25,0.5,24,89,0,0,0.5
231,0.5,354,356,36,0,37,60,0,0,1
224,0,856,381,33,0,21,65,0,0,0
734,0.5,3176,1107,77,0,85,178,1,2,0
100,0,764,140,25,0,33,64,0,0,0
725,0.5,3188,1112,79,0,77,171,0.5,2,0
426,0.5,1235,618,45,0,40,119,0.5,0,0.5
96,0.5,499,153,28,0,23,95,0.5,1,1
250,0.5,651,345,20,0.5,37,61,0,1,0.5
428,0.5,2029,613,61,0.5,69,140,0,1,1
528,0.5,1240,795,50,0,48,125,0,0,0.5
983,0,3248,1516,88,0.5,84,179,1,0,1
760,0.5,2895,1167,71,0,79,190,0.5,2,0.5
656,0.5,2991,968,83,0,88,175,1,1,0.5
399,0,640,594,27,0.5,33,67,1,0,0
785,0.5,1889,1183,63,0,67,163,0,1,1
966,0,2832,1399,79,0,77,176,0.5,1,0.5
994,0,4483,1533,98,0.5,98,202,0.5,2,0
868,0.5,2804,1370,74,0,84,172,0,1,0.5
673,0,2365,949,60,0.5,62,160,0,1,0.5
269,0.5,630,407,22,0.5,20,75,0,0,0.5
872,0,2643,1320,78,0,82,181,0.5,1,0.5
683,0,1983,995,65,0,69,168,1,1,0.5
524,0.5,1726,800,54,0,44,106,0,2,0
65,0,947,109,22,0,29,61,1,1,0.5
497,0,2509,761,61,0.5,65,151,1,2,0
727,0.5,2164,1078,68,0,60,130,0,2,0
304,0,570,457,28,0,32,81,1,0,0
598,0.5,2089,832,69,0,61,156,1,2,1
125,0,760,195,36,0.5,20,63,0.5,0,0.5
177,0.5,652,267,33,0.5,33,99,0.5,0,0
504,0.5,1754,747,40,0.5,44,105,0.5,1,0
62,0.5,837,98,30,0.5,37,76,1,1,0.5
704,0.5,2961,1065,72,0.5,76,197,0.5,1,1
525,0,1623,772,54,0.5,46,115,1,1,0
921,0.5,3223,1359,87,0.5,89,187,0.5,0,0
465,0,2224,731,65,0.5,64,167,1,1,0.5
249,0,676,366,28,0.5,33,76,1,0,0.5
314,0,940,470,21,0,25,78,1,1,0.5
389,0,1072,585,53,0.5,48,115,0.5,2,0.5
474,0.5,2508,695,65,0.5,60,144,0,2,0
564,0,1036,830,44,0.5,51,121,0,0,0.5
381,0,535,544,28,0.5,26,96,0,0,0.5
823,0.5,2930,1263,74,0,71,187,0,0,1
356,0,1328,500,47,0.5,53,107,1,2,0
303,0.5,1484,454,53,0.5,45,129,1,2,0.5
473,0,1341,684,43,0.5,44,114,0.5,1,0
100,0.5,861,166,39,0,39,82,0.5,1,1
588,0.5,1899,928,60,0,69,163,0,0,0.5
691,0,2115,1058,64,0,65,141,0,2,0
547,0,1632,790,47,0,40,107,0,1,1
935,0,3042,1419,83,0,86,189,0.5,1,0
863,0,3084,1285,74,0.5,84,197,0,1,1
190,0,603,284,35,0.5,32,71,0,1,0.5
892,0,2761,1279,78,0,83,179,0,0,0
855,0.5,2866,1244,71,0.5,84,189,0.5,1,0
934,0.5,2871,1399,76,0,81,191,0,1,0
415,0,1585,602,42,0.5,56,102,1,0,0.5
429,0,1479,613,51,0.5,56,113,0.5,0,1
316,0,332,458,21,0,33,96,1,0,0
483,0,1317,737,53,0,53,129,0,1,0
687,0,2493,994,68,0.5,67,159,1,1,0
109,0.5,470,185,26,0,38,82,0,0,0.5
190,0,887,272,32,0,35,74,1,1,0
376,0.5,1774,535,42,0.5,58,108,0.5,1,0.5
363,0.5,913,524,23,0,39,73,0,1,0
471,0,1767,727,58,0,51,127,0.5,0,0.5
379,0,693,555,20,0,32,82,1,0,0.5
149,0,324,239,32,0.5,32,62,1,1,0.5
72,0.5,638,112,20,0.5,28,67,0.5,2,0.5
332,0,883,491,37,0.5,37,62,0.5,1,0
591,0.5,2032,933,66,0.5,63,149,1,0,0
237,0,931,338,24,0,34,85,1,0,1
359,0,867,539,20,0,26,87,0,1,0
285,0,474,432,39,0.5,29,85,0.5,1,0
570,0,2233,886,69,0,68,130,1,2,0
788,0,3317,1231,76,0,84,175,1,2,0.5
184,0,535,276,33,0.5,38,61,0.5,1,0
455,0,1201,657,40,0,43,106,0,1,1
85,0.5,666,112,39,0,32,61,0,1,0
139,0.5,515,206,39,0.5,31,75,0.5,0,1
214,0.5,1400,294,41,0.5,45,128,0.5,1,1
872,0,3221,1288,77,0,87,197,0.5,2,0
347,0.5,1137,514,52,0,57,124,1,2,1
132,0.5,674,194,31,0.5,35,70,0,1,1
233,0,1322,359,44,0.5,43,103,0.5,2,1
760,0,1934,1184,65,0.5,69,166,1,1,0
269,0,470,395,34,0.5,25,81,0,0,1
400,0.5,2032,635,61,0.5,60,162,1,2,1
431,0,1310,644,51,0.5,58,121,0,0,1
351,0,447,535,30,0.5,26,97,1,1,0
471,0.5,1010,672,51,0,53,116,0,0,0.5
359,0,477,515,25,0,31,66,0,2,0.5
505,0.5,1983,752,69,0,69,169,0.5,2,0
658,0,3144,1010,79,0.5,76,186,1,1,0.5
644,0,2475,967,62,0.5,69,142,1,0,1
165,0.5,791,269,28,0,39,91,0,0,0.5
445,0.5,2061,661,64,0.5,65,134,1,1,0
201,0.5,1177,322,53,0,47,106,0.5,2,0
416,0,2175,641,68,0.5,65,133,0.5,2,0
411,0,1180,615,55,0,56,120,0.5,1,1
952,0,2849,1428,73,0.5,81,174,0.5,1,0.5
871,0,2892,1326,87,0.5,86,194,0,1,1
737,0.5,2568,1136,66,0.5,60,169,0,0,1
332,0.5,1105,511,41,0.5,46,112,0.5,1,1
586,0.5,1567,880,50,0,53,120,0,1,0
773,0,3082,1159,78,0,76,171,0,2,1
654,0.5,2861,932,79,0.5,80,187,0,2,0.5
381,0.5,437,572,25,0.5,22,73,0,0,0
334,0,436,517,31,0,32,79,0,1,1
235,0,687,332,29,0,29,83,0,1,1
507,0,1887,743,68,0.5,68,141,0.5,2,0.5
838,0.5,2934,1251,81,0,75,180,1,0,1
377,0,710,561,37,0,20,85,0,2,0.5
702,0,2031,1035,60,0.5,62,153,0,0,0
389,0.5,694,582,23,0,26,65,0,1,0.5
94,0,520,154,27,0,33,71,0.5,2,1
227,0,1738,343,43,0.5,44,118,0.5,2,0.5
532,0.5,1241,825,54,0,44,126,1,1,0
318,0.5,1099,469,56,0,53,120,1,2,0.5
419,0.5,2252,649,69,0.5,68,149,0.5,2,0.5
755,0.5,2636,1138,85,0.5,80,173,1,1,1
661,0.5,2737,1024,87,0,80,183,0.5,2,1
